cell,Specimen.ID,Species,T2T3Red,Lat,Lon,X,Y,TemplateX,TemplateY,Difference1,Difference2,Distance
482,BMEC_ENT 00006900,melanopygus,0,36.328,-121.2859,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,BMEC_ENT 00007033,melanopygus,0,36.328,-121.2859,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
482,BMEC_ENT 00007046,melanopygus,0,36.328,-121.2859,0.67315584,0.689064559,0.692180741,0.487384629,-0.019024901,0.201679931,0.202575273
272,BMEC_ENT 00006927,melanopygus,0,41.18333,-122.73333,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,ENT.796055,melanopygus,0,41.208019,-122.273798,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,BMEC_ENT 00006169,melanopygus,0,41.21,-121.68,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562106,melanopygus,0,41.216389,-122.645278,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562107,melanopygus,0,41.216389,-122.645278,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562108,melanopygus,0,41.216389,-122.645278,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562109,melanopygus,0,41.216389,-122.645278,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562110,melanopygus,0,41.216389,-122.645278,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562111,melanopygus,0,41.216389,-122.645278,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562409,melanopygus,0,41.265,-121.803056,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562410,melanopygus,0,41.265,-121.803056,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562411,melanopygus,0,41.265,-121.803056,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562412,melanopygus,0,41.265,-121.803056,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562413,melanopygus,0,41.265,-121.803056,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,562414,melanopygus,0,41.265,-121.803056,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
272,9516,melanopygus,0,41.270278,-121.944444,0.675339182,0.733703385,0.692180741,0.487384629,-0.016841559,0.246318757,0.24689384
